Date,ETP Cancel-Trade Ratio,ETP Trade-Order Volume,ETP Hidden Rate,ETP Hidden Volume,ETP Oddlot Rate,ETP Oddlot Volume,Stock Cancel-Trade Ratio,Stock Trade-Order Volume,Stock Hidden Rate,Stock Hidden Volume,Stock Oddlot Rate,Stock Oddlot Volume
20120208,109.16225896853541,0.14960567423777743,6.183918745313119,6.6292754845230535,9.801427210755444,1.4123336024458708,21.224290009402175,3.1393826653126315,9.957799944311597,10.885233332877776,15.605036187421739,3.7036461730188464
20120209,113.79162604063183,0.15086830921730804,6.324783681020913,7.687418780053058,9.935728549613197,1.4483547358898603,21.026717588689067,3.117766569851308,9.97456379279564,11.236424463029119,17.914328701827834,4.145939857795382
20120210,104.08146637180845,0.14474164003778486,6.807577568256059,7.612806298583561,11.07970251223529,1.56160842452873,21.831269980036808,2.8422136251651398,9.854376542507513,10.907451734726761,18.256377366569005,4.428111548524608
20120213,100.01174420262485,0.15431396339704712,6.190508827884321,6.973976319898241,11.61944781081549,1.734429437071725,20.61611816616257,3.1817446234749682,9.702443486189749,10.37735366050213,18.27810557189872,4.557989112580641
20120214,99.43330653311797,0.14546975702485015,6.676046909598513,7.539900023471234,11.027834432479889,1.548183358855064,21.434346031100805,3.1369424286383483,9.824916799305456,11.096199008573597,17.868128324669268,4.226637812109255
20120215,108.83819596980337,0.1386109257235487,5.758679139578541,6.964397824659772,10.850774556657099,1.5138231844622947,24.823965867077266,2.6520453029736553,9.73599183434224,10.293636965672672,17.029459976513746,4.323670238479662
20120216,100.8421293932717,0.15143554582135116,5.967198609424104,6.5247309527273565,11.01615485212352,1.583182219904793,21.321373326579305,3.1167835755607496,10.239033594212284,11.02441977087692,18.36929598878284,4.588131779063103
20120217,91.29924471606307,0.16321164810974065,6.151097084947753,7.564745156168583,11.992359889539422,1.676147772670205,18.81940044689388,3.4304677347977393,10.334681940089519,11.263748843458531,17.23912905962552,4.191121993606585
20120221,90.89323276756312,0.1803987301590284,6.180369357760602,7.052128955877118,12.794520764609763,1.8133341552908724,20.284105652637955,3.1063559763520026,9.879185783713234,10.583842801110748,17.806835300043215,4.451425313259093
20120222,92.712063443648,0.1448403282375614,5.957170268248257,6.958013514867391,11.693743755258257,1.7484899539228045,21.504407164495003,2.9812331324124823,9.576843055943717,10.291710510060323,18.009745324775643,4.6080649888305745
20120223,96.53098748489026,0.1423580402526205,5.934551066968294,6.3861687560655005,11.992248443783765,1.6751577618109692,22.174329238697723,2.8937201883529333,9.850461612661771,10.654427306267143,18.64153720901677,4.795725431470789
20120224,91.37123994091881,0.1476650731481109,6.877368046364735,7.914212923754225,12.307570024551078,1.7137124123566732,20.150610684904542,3.405300965067572,10.604855035032521,11.320883279603027,17.20400150460354,4.4762130245762055
20120227,98.54443354896252,0.14319438912622814,6.116821354606121,6.86680337754683,12.131970924661822,1.5839909444208833,22.2765868625167,2.857420834500364,9.880770868483081,10.392929641005814,17.546092639477983,4.441173201327083
20120228,103.09407563399421,0.13577533054461152,6.111898456455877,6.500399150816644,11.45825228133727,1.583404087601033,23.050885541286736,2.8233646810093624,9.732592325993371,10.254385631539773,17.544932684612533,4.4918899245797554
20120229,88.63472660102111,0.15584953270012955,6.546488447297367,7.613022420404759,10.750052956205645,1.381489745146185,23.141682553290124,2.773616287278531,9.942632107426318,10.339535636599999,17.85467137072914,4.518841962892601
20120301,95.91572885805653,0.14897832527815263,6.434922672981482,7.451693578408973,10.772073865649364,1.4940106935230133,21.120352607197365,2.876100488316167,10.006957419777377,10.678140327610881,18.423342279856733,4.746904893041347
20120302,104.4639188870449,0.13505190570500392,6.211420608881351,6.674244855749205,11.398790533926858,1.5395723381337183,21.289415531160678,2.752367063371587,10.208872341586668,10.962293987505264,17.285814512938853,4.484343681438069
20120305,94.52264565102341,0.14120553323355436,6.501999846077062,7.578279232247809,11.303589209533467,1.5082257037554991,21.23782481268442,2.8191765435057095,9.774908867264475,10.47768902940723,18.47523115774375,4.732108130696158
20120306,87.61961237945445,0.15669797606115557,6.669522445261025,7.515469489776612,10.942910438523695,1.3952294434101893,21.432461956522502,2.9337424588463246,9.983586852001723,10.530839964726425,17.161140521460254,4.408991882282313
20120307,98.44553512495138,0.1400020023064262,6.148053583820324,6.8125782702874575,10.833726705524999,1.4397741202761298,21.514247050581798,2.947408970210561,9.850059519202775,10.277357497512753,17.732831185222526,4.421727521105401
20120308,95.21193121652756,0.14627435365161445,6.507139784772874,7.141988110862446,11.040358370592235,1.4646989819592575,19.826422715932043,3.034412613375789,9.811202989203753,10.54796931484087,17.39707759800349,4.5083715842684065
20120309,92.73763472895091,0.16767895644691136,6.292776974821951,6.920639636678363,10.98124882944064,1.3598543506982235,20.741202527335574,2.960446942879327,9.762786572964508,10.77010385462761,18.762142457373315,4.638921806931525
20120312,102.27830882591198,0.13780529370833505,6.465160363224998,6.787697331003402,11.098751939291532,1.5174431421570789,22.868426849651282,2.7139196971620536,9.70865557282025,10.298148779875508,18.016401319038284,4.755959796083303
20120313,87.42424594930098,0.18112131795540912,6.203411866904629,7.1710323875452495,11.65197004461854,1.3122838209283463,21.315922882187195,3.0024531029836656,10.223154469449316,10.936824518264242,18.317962642526876,4.523639586324826
20120314,83.88428598893724,0.171889427522988,6.794287941852098,7.326002648855172,10.605454441335432,1.3281805760229182,19.921041490309435,3.2540703719372663,9.928934287921887,10.54831665279845,17.701915231667172,4.167631804004615
20120315,93.10749235720218,0.14969396952840733,6.221047364184235,6.8985382232630785,12.291114848414734,1.4875395921261874,21.611237119836105,3.0176037407231426,9.837152155965772,10.394589888757679,18.20119152905184,4.3714065505942905
20120316,83.06384316287189,0.16729666778998994,6.607650068226884,7.2976760547657165,12.104107966842255,1.5397485847384171,19.158269055591663,3.215765030133256,10.019231784572202,10.531051778035618,18.419053328665765,4.415764442334861
20120319,79.99410872582517,0.2033632107851682,6.533491108792714,7.8490456472552745,13.233338932797636,1.7007516970420822,20.58330044335106,3.140065240043558,9.475070372834802,9.861196198552316,20.380940679093833,4.809845474244197
20120320,84.7142115635999,0.16536376381215123,6.356759948067667,7.394419085589933,13.624557662123204,1.7860835503069719,22.488842520680357,2.9034241303947614,9.476580995232824,10.146977208318503,20.301393468050218,4.901350396325082
20120321,89.05197018115614,0.15194175512637598,5.978262500712812,6.815426970029726,13.462444911438602,1.7782120120972464,22.373665664331213,2.7731997558856003,9.732934011275644,10.28708672439842,19.478970069806472,4.8595977034615645
20120322,87.02416115674349,0.1663508908574805,5.964965682432919,6.5597818271585995,13.410372492995272,1.668282608098296,23.782339519042058,2.6123224484811596,9.367186802393071,9.997735746315326,19.61024544541119,5.097840241667114
20120323,96.28651361292052,0.1349637792526906,6.177029950027607,7.266198466193309,12.857129961998009,1.6597626771836707,24.496919149204487,2.575546807966006,8.58483159491103,9.103899035738305,19.791252514122714,5.045451200426818
20120326,80.72232412515372,0.23618660359149085,6.727023834446432,7.602849666667569,11.841951565072893,1.5948591762547446,20.39986679586584,3.0818179759238764,9.755816411560662,10.229587528868864,19.870152838120223,5.147081431650895
20120327,92.49783202278479,0.14620261717381974,6.328679446065597,6.641545164497905,12.688624935997456,1.7834698079056057,21.295334339703547,2.9919830935605685,9.924452062442098,10.65059373064774,19.39942828021027,4.891547230058961
20120328,94.59433865907253,0.1574882324402846,6.83107410504332,7.152606996820984,11.326865323466134,1.534903109696812,23.41872099786237,2.7022282992396565,9.757608865844835,10.193166760283336,19.32547735737912,4.905196599303385
20120329,95.45414108144789,0.15561131567535214,6.262432533941687,6.980251572531786,11.61190369213495,1.413352485264045,24.326462851215037,2.6335651016575046,9.636650080929106,10.25809406206682,18.535778431367824,4.56109566975624
20120330,96.278219390436,0.13845909557731215,6.741344653064019,6.921132350108699,11.480139955455197,1.5630840247730848,22.35535525377786,2.848155006106183,9.816363561069547,10.38549586205544,18.892735558327747,4.815718370703531
20120402,76.17607968974873,0.14870802968036498,7.0654803040774015,7.823865390739416,11.976531298040154,1.5496477194711153,20.031204127016448,3.0550487986557826,9.976681846799925,10.417683936152889,19.332183343224283,5.119974261465554
20120403,92.05556484920862,0.11656318964897878,5.92714833791095,7.070327355531088,11.533220960601627,1.5886066162139476,26.212392207368918,2.4544989625088873,9.070958184557375,9.327040088767143,19.008637554183636,4.738645572700832
20120404,88.08161794033397,0.10970245110581062,6.741363493559535,6.979883301256431,11.590195089980856,1.4296553912699272,23.469247008469406,2.6223159609569757,8.590547848022524,9.338986248034134,18.55140289282576,4.653766923185052
20120405,99.18896265725863,0.11668600136441004,6.466722200461033,7.507944430723476,9.672288938336193,1.4527757925401994,23.385024445685925,2.805034458493002,9.237946095498632,9.928624356186313,17.891639703997765,4.591957365497707
20120409,90.99667863177355,0.16921054948494907,6.243267364694839,7.3940914418481825,11.602500559588144,1.553615216961238,24.582980341705056,2.4550482534855367,9.752947131403273,10.057277615466246,19.294343973800608,5.102104747568077
20120410,84.33918559645846,0.166104436357277,6.950457940840923,7.632873029583261,12.00493318328474,1.512019601704845,25.428124574867358,2.51794633573938,9.527034822176224,9.977128352057951,20.573015075671336,5.310176610164694
20120411,99.2690157764614,0.1585994963821978,6.62430230206956,7.295369532713512,10.442939555352613,1.4754187482101198,25.0220083624411,2.4286923992676592,9.541207566483813,10.117212115780209,20.473212650443543,5.323166130334485
20120412,91.2184375073345,0.16727015772895812,6.79545288698152,7.382306719641833,10.010989864521276,1.4103961357000332,25.280255559821732,2.602341187261707,9.75414741209931,10.375020607371003,20.57410128487276,5.340847716187546
20120413,108.04710625595494,0.14562475581017034,6.639379358832957,7.243049196284151,10.691979246828687,1.3767530236933525,28.455367407831503,2.2670946935834277,9.177279740485439,9.520597937212456,20.017247625783856,5.2042582238325465
20120416,104.24176286091685,0.14466725621003929,6.323329504557472,6.7588681449219195,9.993641187912049,1.3188544036057839,27.038936801421663,2.3017871475094625,9.470860864292002,9.86741530423249,20.307266098483243,5.197877236038665
20120417,88.95348793221905,0.1484584230222281,7.269476731344408,7.275621781322565,10.10451468981347,1.362196474953999,20.45865887733096,2.8973106636393924,10.162368812674615,10.683850289335156,20.047159270981055,5.197308110584929
20120418,102.5790199639981,0.1334720923598255,6.212961308501134,6.787633063025788,10.643882945465089,1.4635064330362366,22.730950033498523,2.6245891951714237,9.962988698081368,10.61386132470748,19.620479693175028,4.996769911337864
20120419,103.77003251666773,0.13937087440638712,6.307498706548755,6.511186486545873,10.697032170715572,1.3823569318779294,24.232969620136874,2.455227578215727,9.731933042254074,10.28874011460645,21.10969416760985,5.162930158610007
20120420,103.57045005769827,0.13004765240653693,7.12552528163617,7.559520473167052,10.286971128433448,1.4503570068637766,21.92286621311414,2.7883168457825613,10.514252114549892,11.085656609155635,19.171103115501403,4.831647631232412
20120423,87.73949467454284,0.1524800927626098,6.438698631595535,6.907866303237134,11.004374937886032,1.465255419161067,21.35906809606897,2.8415900393595432,10.180833331429424,10.44423041315525,20.93799908164107,5.538012043065234
20120424,95.4579598225472,0.13635983078851505,6.365111800405146,6.932741784830133,10.272440330164901,1.4562934993656054,20.45535983847628,2.927538637050082,10.489775806619035,11.10899093587456,19.535637920966888,5.160574362482661
20120425,90.08673644608518,0.145099169454117,6.399898988108185,6.551952333742778,10.287549992752497,1.4322604778998183,20.884764619593156,2.7613975384971443,10.515997380650203,11.073179413990658,19.705252670701885,5.305310155093938
20120426,76.64485124556958,0.14189098648734663,6.600056625276286,7.375902179981803,11.579716750542575,1.5031715116297537,16.936958517335192,3.2241099740729404,10.80641666798587,11.603283294352185,19.344033449287913,5.200172559811712
20120427,79.21219486377215,0.13574014416207783,6.485676667187448,6.252596681995104,11.697441679041628,1.5226256024971656,16.884846072031674,3.1581557831103124,10.860331651057692,11.598907009101778,19.995953152132937,5.38873949325586
20120430,69.14412267924122,0.20555071707940126,6.947634165834424,7.487422229401579,11.613396301793134,1.4845650056101463,17.732601655998828,3.3233782983019826,10.829514811663667,11.295565327680318,19.269398941466463,5.223893063646479
20120501,58.85681680041941,0.23746265353619786,6.708955037918327,7.157504056107933,11.195963273123327,1.4100447639618814,15.31667056737476,3.8432023161624733,10.490194830487548,11.378259665784483,20.1563691416197,5.330145342812105
20120502,73.95197146083052,0.15855793570463855,6.7488191655236,6.867395106050125,10.11897806215286,1.361153707564801,16.614404741724037,3.497080281546649,10.94906048675023,11.48515174603697,18.225279385229175,4.846500657427421
20120503,72.09742277855243,0.17746393032540864,6.478134019976327,6.339341395300629,10.085716801409614,1.3071531014603923,17.91265980858476,3.243243988817166,10.854257816938915,11.497861937531617,18.32800333218556,4.915045036639229
20120504,73.97089027316979,0.1663362308792035,6.871384226738401,6.742365578895094,10.058479957389798,1.2341712750680043,18.18341728223193,3.09854779665651,10.50536452983105,11.00369236436882,19.359518595208907,5.1972146326665865
20120507,74.62484618150253,0.166573381210651,7.058300169930342,7.24506631516061,9.578252696800666,1.2461167888939995,17.88602138814682,3.1996027572914314,10.392987834863444,10.792217297648579,18.823090935801975,4.990441051941417
20120508,80.72242834061397,0.15660667840930692,6.790138953870967,6.821851085767109,9.586059849095083,1.193531199972675,19.839447690484164,2.9060272597687633,10.993927431804618,11.106632937044761,19.249350144667982,5.0343776197768175
20120509,85.1813031161473,0.15460825168806794,6.761435583205257,6.622205642377164,9.223953569587415,1.1281178911122447,21.680549001003204,2.6633528843028675,10.423377576677202,10.744297736588406,19.156906785454535,4.94004139143175
20120510,82.42945177877803,0.19652529396397247,6.307271951526615,6.060714730424906,9.44246278603113,1.2659176589270298,20.37813784455946,2.8185679808006836,10.475744896172873,11.047527845343565,18.659243613764872,4.762203987867728
20120511,81.042196338273,0.2154018067146964,6.854829413148029,6.983237248624839,9.814045386910811,1.2915646696961942,20.485113642551674,2.8467550277621556,10.645441610789616,11.338346681892652,18.370578716524296,4.618561984118691
20120514,74.14549374962992,0.23901568245886065,7.5152701092188465,7.6007395845200225,10.576944068097907,1.4021459681255632,20.179836973413952,2.8582482170411603,10.815826163397555,10.830672494270097,19.96847354245522,5.122046390024572
20120515,84.99618314996455,0.2162000701223393,7.540207119984695,7.27092015130316,10.28111225515051,1.3419751855296047,21.028860444026208,2.830126053579801,10.333699469996624,10.433177806514017,19.767824857670412,5.072229846593659
20120516,81.15196951224362,0.2146059925890273,7.431310071410077,6.973521707681745,10.09493537658401,1.3099557561653759,20.884744690752644,2.832400447404424,10.504285465693318,10.855167191016662,20.14805771606596,5.23899742480975
20120517,76.89518699368533,0.24496606019641815,7.075287829340151,6.779415120308447,10.437998106812422,1.3555895605402415,19.367481449907576,2.9635950554073083,10.881711486301366,11.234638245937813,20.29305758439031,5.165422064069113
20120518,75.8760651914532,0.28028606513911364,7.24578015644298,7.05055123130665,9.655319335455317,1.2226371157520168,18.65385314135097,3.0912313306643515,11.084268321842975,11.677164228613506,20.950424020063462,5.145269611470975
20120521,80.02279766249727,0.23104902236440403,7.290451770032931,7.459677979087208,10.062771164544111,1.3747409308982148,19.688755279094856,2.9118273179865497,10.67466127442697,11.475915791765251,19.82048881991773,5.228188529048646
20120522,83.10669177031905,0.23119943819043715,7.259664334042834,7.173013413794768,10.380852402326488,1.4044386014644117,20.724030882192388,2.860537974310276,10.33110936408394,10.919303471671833,19.482844162141546,5.085667723090276
20120523,93.77744644778649,0.19311713068959657,6.784568612411069,6.688454223044352,10.840489587177437,1.476606718585529,22.915913773223828,2.4865571038235657,10.232130076733068,10.433035310739282,19.715175481846202,5.085184325340997
20120524,102.71398096743611,0.18542108585918343,6.203450364086693,6.046473944603183,10.506488879560099,1.3560216234435016,23.668030110760167,2.4271210770560314,10.223626372435819,10.662083871440904,18.07209017761697,4.7984975090664745
20120525,100.20153895543028,0.17807332225249817,6.429497793141619,6.093043979492794,10.918235176477701,1.5238214566098203,22.67327179366851,2.568067023916312,10.296445536583619,10.541477831208368,19.996990059230438,5.527858156361339
20120529,90.05323908464531,0.20476343187040202,6.7480131019633225,6.958558967521765,10.103665261455081,1.3700109192334964,21.89873757968374,2.6868205825228757,10.581192100277258,10.882789268663027,19.033317739647263,5.191608363184345
20120530,97.205072896868,0.19244547454636637,7.00535571273065,6.882285817601596,10.620664262738483,1.41768514990327,22.47994474423341,2.6646268154065433,10.753602776264518,10.998052830853322,19.754438873866157,5.399889043013912
20120531,85.68692344945363,0.2128032359419239,7.0650419804713875,6.86382617743438,10.668107389131869,1.4646256193326215,21.40912653590141,2.72441762421438,10.639208074085628,10.731865272204308,19.847936798839726,5.30506235761818
20120601,77.51278358258111,0.21051939795870353,8.083736275951273,7.9890141498058505,11.017415072237407,1.4704149415833372,19.09424602795627,2.9915929762716016,10.42343806141235,10.654189174103717,19.189428772985362,5.172127433381041
20120604,86.06830482532439,0.20890602150288395,7.482025673873827,7.578313138332161,10.682881569882968,1.416146724232525,20.200045824253426,2.82358561512318,10.472257615604002,10.931016397583878,20.11203268346636,5.438784384053853
20120605,91.93828307323558,0.20272085550045318,7.181731294374659,6.684125968304147,10.442500307827478,1.3222880720756571,21.237179482907322,2.6710424456413464,9.879420427737086,10.339413768444475,19.228430407691405,5.260505183858563
20120606,73.72377245207441,0.27344771324502026,7.173625033804449,7.1595544020579736,10.117774117596854,1.297505608031517,18.30376851187875,3.2295014892989675,10.4253784402969,11.255343935338558,19.006705907129067,4.908465086545474
20120607,83.47532846300811,0.20880351397684033,7.217596637805908,7.068527458227208,10.829756984002938,1.5024591304107235,20.885331748960134,2.803283569133048,10.355387686944432,10.919816229678112,18.74474441528923,5.111854428568113
20120608,88.56568692836161,0.18918330919762077,7.253748857548103,6.928772627589774,10.862307247131003,1.5009083157252552,21.239551348515928,2.7777659188022072,10.101555803555966,10.377629364305518,19.905011827455176,5.330340751898134
20120611,85.4818462489396,0.20139204606861116,6.593787095124113,6.405507642076678,10.082825237485684,1.41486642330675,22.810162567468954,2.607616267116012,10.139973644555138,10.175644751031642,19.256691661499776,5.355940080959123
20120612,91.54473684908743,0.19143040008273526,6.817486879847904,6.2060749019830865,10.208400937294998,1.3888538984025922,24.08353758844297,2.4060360076289458,9.842265130315264,10.084256378980678,19.563278669850906,5.349962237382895
20120613,90.90585202160746,0.18875856000172403,6.821730539607618,6.628882693526827,10.712891019512261,1.3832051512137693,22.69479113735175,2.5746953534883086,10.209315874634047,10.702567255465981,18.964423439187605,5.07317571865512
20120614,88.87278742992586,0.20509692942428034,6.889961523867035,6.357867263304354,11.059888809379645,1.376582811394378,22.502951734372683,2.568961570299914,10.070483476563476,10.25342094433002,19.385423402089344,5.228400509991977
20120615,71.70954298335968,0.26339431051216844,8.018082868753702,7.270854124856406,10.773450273127084,1.354860190040925,18.89699826061697,3.0402754317519585,10.53657488787457,11.057444590724854,18.782890768659684,4.9022311722566405
20120618,86.47883608094577,0.19523006804785015,7.438513505279883,6.576344658184556,11.020413527707829,1.5132258674158376,21.9804248196151,2.7161746637172657,9.871218484777359,10.704090109122186,19.30753258876059,5.090186639490831
20120619,70.77806635988665,0.2662637754304683,7.75696388031375,7.473913532086918,10.10632879186103,1.3569355095643678,18.25214896445016,3.2926328873836845,10.687952380380457,11.585770645444073,18.90730139222056,4.886827885654452
20120620,83.12089963470889,0.18909058873239618,6.830167166569583,6.299146065236734,11.367590418036636,1.4866873994111982,24.487490873140747,2.4869822922370908,9.539431344528111,9.92543676937479,19.840903361191693,5.183570878157694
20120621,74.89548108005668,0.21844115606985373,7.080356571221976,6.636553321036396,11.360061704404988,1.5592006504834173,20.73214716820875,2.855297887833237,10.052839755219562,10.773678078520927,19.131261251487494,5.075525140207364
20120622,78.11277192150811,0.2095670336226973,7.34585819354846,7.025976098951013,11.397202467138547,1.605280529755064,19.988082828562963,2.930998643052557,10.421301422341863,11.212872218413214,18.478213556888395,4.865082863856752
20120625,70.02601776615423,0.2356458404322275,7.666349407306388,7.538199025858214,11.215648287846305,1.579669991315196,20.50406057185186,2.930633130937832,10.161689880678123,10.780408612696357,19.139103798326044,5.151191595041264
20120626,89.71902171836612,0.19922705844858693,7.501982889317597,7.6889799514344634,11.017935041081063,1.5423842517200304,22.029069886109298,2.7829175817866068,9.877801176426162,10.458068163576925,18.33724156136742,4.851942653187467
20120627,81.28543317688938,0.22197308303718147,6.786693748695624,7.042119635271623,11.954993049796167,1.5286954290408974,18.933158607146957,3.1419947080272745,10.424856804062037,11.377089805443424,19.306430636750463,5.06536756804488
20120628,81.4746957927692,0.20779070604818725,6.311510647253051,6.6549479872408375,13.332171644058405,1.5683741329148346,20.615812218589955,2.924751037088467,10.381658020121282,11.464018922858713,18.96754055354558,4.900763303998317
20120629,56.61638658269122,0.31448610073402455,7.81227547870412,7.981914946057386,12.124240571683522,1.487985590540835,16.7296011000843,3.5983568871249196,10.52992579374698,11.198923428469959,20.45873105269259,5.267110447478863
20120702,63.36324185446039,0.2568990636050109,7.584281503626771,7.751329245495728,13.082269566030215,1.5864336793387581,17.835999508351783,3.3497649420632816,10.540602259771097,11.578592385799883,21.140499810087885,5.481758724685128
20120703,53.60731544669627,0.30082655747657067,7.815601191668701,7.916385376585497,10.8966971096885,1.4869873448760436,15.868431435256321,3.6781413257486153,10.820237708886227,12.304295918895235,20.369546554049283,5.345115441498805
20120705,79.43764604448081,0.20694363611915972,7.622047126841154,7.667549360666258,11.906599304908445,1.6570694464368605,19.117706610842536,3.027826163845615,10.664456626266478,11.344829249318002,20.627838711268577,5.536865789515296
20120706,82.98505420014985,0.21698362928641426,7.096003012689631,7.116984254567629,11.848160196838673,1.5222664036713014,20.58101307335048,2.78284116009041,10.1507465047536,10.857265790303009,20.59102765315386,5.459614752871457
20120709,88.89703510015282,0.19726875214077857,6.953381175938836,7.095389168739532,10.650845360125674,1.4612115409372952,20.141650373537857,2.9452733902619683,10.386623818059844,11.255080147950776,19.745112329838474,5.20291721482381
20120710,79.39033491289517,0.2349154660495518,7.087694013755764,7.367337501540778,12.747224464132724,1.4550749454042393,19.349990156616368,3.0999233669040076,10.850803937003237,11.61449846741666,20.36327159778717,5.249459336023388
20120711,90.65270021440546,0.20644436838310012,6.610517184616691,6.6514293862862015,11.550586694377165,1.3853943651692429,20.343130084832676,2.8988985639875344,10.62106305412051,11.365578982022262,20.060543713224472,5.271311376867931
20120712,82.59600117671813,0.2223185094854537,7.217348105567491,7.189404053274266,12.097471133430043,1.4579747979747488,19.25807704977515,3.0327532949300497,10.438166700994651,11.504191032124886,19.777789216466072,5.081946638909059
