Date,Amex,Arca,Bats-Y,Bats-Z,Boston,CHX,Edge-A,Edge-X,NSX,NYSE,Nasdaq,Phlx,MIAX,MEMX
20120103,,3.642300386264572,3.9757307332933207,5.389411039217202,3.818488912395734,0.261742434978644,3.3374976095588096,3.617572014145428,0.8815334027676816,,6.737628656450013,1.0835559767960061,,
20120104,,3.3649025688360954,3.982479265594375,5.087488376755104,4.0988579099411915,0.09708202040113041,3.444414611887867,3.4581522018041273,0.7670261398007875,,6.979133948182608,1.0028908985543266,,
20120105,,3.1411101808313115,3.417398058538313,4.637544525469353,3.334076874187751,0.21532371978548212,2.9657947633784163,3.125023652281321,0.7798193014061627,,6.657765064895733,0.9262400411612929,,
20120106,,3.556076644668072,3.9750457046966496,5.302838838364067,4.2342711280959335,0.12058222575104088,3.2615564526336938,3.7182490201517258,0.7986655699701185,,6.971863457050777,1.1152750217814444,,
20120109,,3.609997915897525,3.8936956189055523,5.198846640416013,4.21533296725526,0.1510443834622276,3.211596155103646,3.771968090089122,0.8155293713418034,,7.318457934991079,1.221045571781738,,
20120110,,3.6964290777622084,4.069067362395466,5.580681489700573,3.857774038329606,0.16785259275267778,3.4376427607244042,3.7897472886064496,0.6965360821435085,,7.114642553750211,1.0712485972337782,,
20120111,,3.3184075662427066,3.942011611305605,5.483608281050829,3.8782858581118105,0.20414432764091478,3.2161728467481447,3.6303333500655905,0.7245095552294392,,6.7733509474017355,1.1433781558556193,,
20120112,,3.501287558279754,3.8946790306831782,5.3559663064995515,3.065450958790467,0.18776327590761482,3.232426464334308,3.701153362195182,0.7221566889507345,,6.888779484015876,1.2310555245996466,,
20120113,,3.5881029038113943,3.87798532680451,5.428462615022421,3.1080695451512272,0.14994123116816652,3.086231157065877,3.464787572620222,0.7019829799456406,,6.960626816640465,1.2983291010287146,,
20120117,,3.4479118123415082,3.7456880294020047,5.253722313299421,3.0076053718191806,0.2658207916197041,3.1577827696031893,3.4779085152259666,0.8233784875242751,,6.576345769117253,1.1729525627452426,,
20120118,,3.105641479213908,3.681500154004202,4.76084262632503,2.841194365879259,0.1567063910695049,2.961617585283678,3.1602330398630345,0.6867236631675154,,6.087236118228417,1.0946145920623276,,
20120119,,2.9681066512788994,3.665471427694938,5.0285378657601765,2.913606450993202,0.5272869708688244,3.120323959912632,3.1241124358527497,0.7787499113342017,,6.017923133643819,1.2119456106769761,,
20120120,,3.293182397037512,3.737177630021111,4.979583031046567,,0.29281444937837314,3.135816285877761,3.559439766933371,0.7613540407699778,,,,,
20120123,,3.190986050670374,3.9368727525102063,4.885193133296472,3.3171433925213916,0.3196583036132453,3.3403180089693114,3.2987988100815637,0.7253424060807928,,6.2014670295352765,1.0613867225170677,,
20120124,,3.599933160158823,4.049025657078038,4.97294205571319,3.551024438474953,0.42505576096881875,3.4914818937960823,3.4397758195790984,0.7948299841785047,,6.654529479050209,1.472187209634636,,
20120125,,,4.072378358183259,5.062678871499562,3.4199639095478536,0.22561637392638897,3.269932434776515,3.3396301250998532,0.9978378536012773,,6.835560001611187,1.6296744178904503,,
20120126,,3.024002814043613,4.065391740292029,4.689304990865929,2.961583030885704,0.2645532769307264,3.119074006328262,2.994517023772146,0.9554407047464123,,6.490104087771048,1.3996541285007769,,
20120127,,3.081959289804963,3.99604743725375,5.133252572135949,3.1706246082679574,0.1673680339259967,3.2445871711561143,3.1281189725470324,0.9689536213815749,,6.766452788565132,1.3945226762699308,,
20120130,,3.2762015122827632,4.08216962203261,4.890683962117882,3.4704379168563686,,3.5580155460566343,3.4307662287152256,0.8517954962978322,,7.057401746892599,1.2399162503396373,,
20120131,,3.2808929378328378,4.327603290458374,5.323291160938435,3.5370826619173434,0.2813256222939868,3.450827670189729,3.4521473346179534,1.0497936681803297,,7.0082777996001555,1.344072069691697,,
20120201,,3.5320153650140806,4.375947179109452,5.17154917024613,3.307442817277649,0.21364858211415738,3.555008437912869,3.4866748587180494,0.8443358756239339,,7.052320840497961,1.2587794035453272,,
20120202,,3.4930524674657,4.955697280123189,5.038660859462361,3.441780900728704,0.4323996298732727,3.576409753182193,3.2820444099454673,0.895089583303701,,6.839919866900717,1.1240171370243228,,
20120203,,3.164555769438528,4.098885646438238,4.840790566038167,3.1111439991469227,0.21517593868624887,3.153824924425033,3.070785721677446,0.783540832857137,,6.30283273149792,1.2814411561250736,,
20120206,,3.286376452306597,4.406363361609477,5.15598376555537,2.8745363398653425,0.29117214748554976,3.3537405479376505,3.0733003464793582,0.829834387526865,,6.359178881297003,1.251930441828698,,
20120207,,3.1000677128617466,4.6377327723854505,4.9870105892780305,3.0481247819722346,0.2163446839215175,3.253277062749848,3.322679536978456,0.7836324686860392,,6.215198544473363,1.179373189344046,,
20120208,,2.709193613579524,4.048630824381095,4.376041699495081,2.5318511904449466,0.16359938240552618,2.712038306038132,2.8403656744831105,0.7427624470684642,,4.8733918548555435,1.023437993271015,,
20120209,,3.2054883151427997,4.312873603880326,4.491560181896739,2.7262135028655345,0.39662538166543326,2.9222067911235063,2.85405276427521,0.7521062596894315,,5.701438045524154,1.1055132490609667,,
20120210,,3.172876795382808,4.620265270291893,4.88752499227199,3.211288836529554,0.22121060282978802,3.30688060789757,3.0499074828654646,0.8116084094886751,,6.081684214986468,1.0935332269500464,,
20120213,,3.2217487561820684,4.308478896876554,5.013996843814076,3.2612792672997446,0.10551710913240035,3.4589688908450125,3.1626478520044263,0.8148596091653537,,6.359421111334684,1.0646536290321982,,
