Date,Amex,Arca,Bats-Y,Bats-Z,Boston,CHX,Edge-A,Edge-X,NSX,NYSE,Nasdaq,Phlx,MIAX,MEMX
20120103,,11.22791002293489,9.360525119242794,9.144475134817242,5.882054032643553,,6.636335200670989,8.01728915408309,,,6.730090589287162,1.6198001685808703,,
20120104,,11.49862456036645,9.26348647283927,8.651615630183846,5.909453724098191,,6.13004935594453,7.252034582116157,,,6.341579106046265,1.708699938313374,,
20120105,,9.666309389066466,10.741432593637324,7.982663767944989,6.686823098836302,,5.873805444946718,6.490692501442487,,,6.108812721889287,1.862457264868503,,
20120106,,12.639558061932666,10.69157324489046,6.448745584588848,6.566850780984846,,6.360453332139256,8.197965914891672,,,6.261720981694987,1.8917711423357053,,
20120109,,9.759995435762743,10.918331092807897,6.485135510590181,7.184508301398114,,5.882202086526303,6.734295744354429,,,6.196968127014923,2.0449650560170745,,
20120110,,11.070421373101944,9.604908943715257,7.913478677218722,5.202500258132243,,6.205323494167635,6.577728250240409,,,6.46328413016746,1.3208878884574198,,
20120111,,11.131200360311789,8.170226744802024,6.362504311936672,5.308355385851497,,5.080349110353463,5.270846157790509,,,5.565989043754426,1.580469734996155,,
20120112,,11.008419747796333,8.027161162082468,8.083765596528288,4.859773601079564,,5.448516025886019,7.471031278422096,,,5.950909385783509,1.215907293953299,,
20120113,,9.577893549520216,7.993710957822434,6.576471021583994,4.9018435787347725,,4.840503933229899,6.142666926140539,,,5.2302615904570855,1.2052296470348112,,
20120117,,11.59973744655773,7.599270149378107,7.193685449467322,4.813524384641374,,6.038885131266753,5.609491559023278,,,6.077838567971758,1.3674845158607374,,
20120118,,11.549134445831264,7.203762166855668,6.813034264020394,9.711106548656089,,4.765795785269535,6.900118693879351,,,5.778007241407443,1.5591284462669843,,
20120119,,10.556005354136746,7.301311729208268,7.165264680144438,4.932650860286912,,4.419579954529019,7.644237064566134,,,5.861621825937357,1.0228261376504215,,
20120120,,12.518523870861596,6.733957710993228,7.005994104749225,,,3.9739808422801564,6.090217061998206,,,,,,
20120123,,9.914519068722942,7.30984257192665,6.914025770527783,4.813132584381267,,5.477466776733016,6.722127996123263,,,5.34651027036457,0.9850606501774515,,
20120124,,10.355546899958862,7.459003914780543,5.563465221221358,4.76015133141697,,4.5808528348245865,5.9081482424014276,,,5.543165378357499,1.0190199884830962,,
20120125,,,8.510437705862056,7.078548336914048,5.453855739397187,,5.379786684490625,7.1105154821613175,,,6.620964256992398,1.2061459571676647,,
20120126,,10.709335871656437,1.8148299376062862,7.817469067945581,5.2209094475600155,,5.614606949598813,6.810974904422557,,,6.24957003942602,1.0436364406290433,,
20120127,,11.631323038262012,6.617471209949482,6.559628469610814,4.132066391656771,,5.180447449063648,4.773312684762806,,,4.818188988410857,0.9302981621270527,,
20120130,,12.714180539670085,8.120392293667953,6.403340056736972,4.681864075118999,,5.348632425754948,5.901391605601852,,,4.985525483382916,1.1741871834459303,,
20120131,,11.227376455167834,7.008837004353478,6.426016186122754,4.03342329564511,,4.862407390274858,6.664240848124939,,,5.296208095086813,1.302416462061328,,
20120201,,11.0976257768706,7.636135700077953,6.760716261197683,4.978409287801099,,5.36028192245435,6.229343428685924,,,5.699873563977804,1.3900450765640042,,
20120202,,10.888127715411681,7.3365142399139565,8.246860740245094,3.592151498054052,,5.670249142575014,8.117443080965572,,,6.5960644883907875,1.1275084117574319,,
20120203,,11.152128106089554,5.804025264007734,7.6614516690451415,4.462333378813676,,5.883120978060494,6.234888195998106,,,6.438340287896169,1.060810438313672,,
20120206,,9.467989316046047,8.242589190325663,8.299027941708717,4.113407387320842,,5.759300302432463,5.834934059642823,,,5.711601209724752,1.2153959343173009,,
20120207,,9.471809348062203,9.771711840955943,7.099499343695477,4.465599515090173,,4.669487118440182,5.124553473392886,,,6.0536947655929785,1.386083929008202,,
20120208,,10.34705968823527,8.977531220710798,6.876468201525923,4.07873086607739,,4.255659946280689,5.498306579377747,,,4.755349811690062,1.2466939479316315,,
20120209,,13.68849047306578,9.15308933593954,6.741321029754036,4.0007460443874265,,4.856895938795852,5.456561656231871,,,5.207241742059968,0.9518222435433129,,
20120210,,12.309958500664642,8.068736496307503,7.653547801898605,3.8376642175152864,,5.312637291514287,6.16192979055353,,,5.604160145672713,0.8753575914115145,,
20120213,,11.229811834111329,7.877212335992058,7.356493936974487,4.3159890853345635,,4.978039815837151,5.537731456991206,,,4.800476406111194,2.005747677473312,,
20120214,,12.065513076750259,8.027139552032258,7.930579571635772,,,6.051692732693711,5.671838741930689,,,5.011598682476903,0.866917656910687,,
20120215,,11.562667452297836,10.485007869852268,6.512020593730285,5.24721934869711,,5.258109755799866,5.064101426054423,,,4.578529433533843,1.4198203538555774,,
20120216,,10.157432752069205,7.7018754568792005,7.017391663494505,4.993173293631496,,5.0697547680501795,4.560052276697473,,,4.583059901260086,1.1716757224335408,,
20120217,,13.700064978818167,4.235320788490453,7.798367533116309,4.3957082968921215,,5.130997858846316,4.763991243772102,,,4.727409575890274,0.567411509932345,,
20120221,,11.16278443209522,7.928091446293254,7.972350433746226,3.6048260509048595,,5.031323189275772,5.175335855233044,,,4.988632575050827,1.1272570489606253,,
20120222,,11.248055895739233,8.579705500159648,6.815547033833375,4.592895789747645,,5.1827368083133125,5.257762524375629,,,4.9794583875831595,1.4096435399721146,,
20120223,,10.101086420990052,8.018836321574117,6.413120232293881,4.800416189418495,,5.80404527711119,4.952486162165528,,,4.326942295728343,0.8651810868122304,,
