Date,Amex,Arca,Bats-Y,Bats-Z,Boston,CHX,Edge-A,Edge-X,NSX,NYSE,Nasdaq,Phlx,MIAX,MEMX
20120103,,14.467993983410995,12.37674042817341,19.483285974603458,12.99491863451673,5.890052356020942,11.513864113000382,15.372674084830473,5.410169006271752,,23.557483925924377,6.622071078889346,,
20120104,,14.046392945205026,12.759126487908512,19.128508572295555,14.169465234658201,4.94335736354274,12.06399417379048,15.13169306557767,4.949691015686896,,25.842594318318007,7.199765319252489,,
20120105,,14.342677436372856,11.569083790418048,18.18967363246235,12.890281315707776,5.289672544080605,10.946234496655984,14.65705503114714,5.277411290882577,,25.65830702766369,6.181546873087393,,
20120106,,15.108545382119456,12.575077570921986,20.8232329776247,15.071794895368383,4.2293233082706765,11.427227566477452,15.94672389984273,5.383941538532469,,26.00996030237419,7.202255491321645,,
20120109,,14.368904994560515,11.777111792205249,19.687167905651748,14.814967236877603,6.106870229007634,11.322892437311832,16.510201075569423,5.302748453704134,,26.90195789739903,8.410353067887314,,
20120110,,15.431906117338286,12.779504624856061,21.576461199664276,13.950508285060321,7.013888888888889,12.576665820809055,16.725273131336156,5.269591478259083,,25.94667864205681,6.523409819049235,,
20120111,,13.710693787248076,12.449776367926752,22.17077966143711,14.632576418955512,8.30298616168973,12.119998093468972,17.41120110250086,5.119356614755388,,24.60636489236685,7.092392093117762,,
20120112,,14.329340221241402,12.367476095480498,20.977457882147945,11.602424077057,7.407407407407407,12.236591244766297,17.420061572678524,5.058737314294597,,25.247802502328035,7.1238431412589245,,
20120113,,14.746317765553593,12.057873350175557,20.966231545611198,11.397181241518709,5.533333333333333,11.492617599595533,15.980809272773397,4.984524996065677,,25.496186801973405,7.613931586923576,,
20120117,,13.938404548692317,11.91494578180006,21.025737083735002,10.894210722936576,4.922644163150492,11.77334631488229,17.32083836627421,5.317090838420155,,24.535692362367538,7.046065271368299,,
20120118,,12.825780644102196,11.599808791101907,19.03812143629545,10.150760992614687,5.62043795620438,10.99303304081311,15.171421817201114,4.81004681310767,,22.618123149223372,6.548848815049246,,
20120119,,12.379485226043291,11.555664806192583,20.947962603633798,11.097993583879674,13.97288842544317,11.46969298953817,14.282412769384758,5.2575775970215695,,22.51543524739501,7.1711886815906345,,
20120120,,14.629135674128081,11.676568457408962,18.932482649174613,,8.611599297012303,11.504539676892895,15.983582975824419,5.04460107348194,,,,,
20120123,,13.08663291368665,11.93645638861434,19.370979956863632,12.12092113623233,7.726864330637915,11.695755329557123,15.490242090262068,5.206008726642907,,22.38476294224297,6.742477235163393,,
20120124,,15.517093457661595,11.90072098146602,18.607881493600654,12.640802964750014,10.134003350083752,12.12074101080698,15.982036613902945,5.435681936944783,,23.94647231331077,7.7417924890395335,,
20120125,,,12.294402484275903,20.170596669836595,11.935300653720915,4.916512059369202,11.230946052395188,15.382356779329244,6.509282603713041,,25.442093599248057,8.516740389110655,,
20120126,,12.640991851726854,11.842179460864035,17.909677021949367,10.616260856368067,5.466472303206997,11.359387745198852,13.714016377871694,6.1276087156385035,,24.539042106411298,7.786091468873906,,
20120127,,12.46907104315191,11.821926456960723,21.997808948099458,11.079584327629943,5.017502917152859,11.31143769765302,14.231318976749684,6.105976253535845,,25.548422489029832,8.029025680969507,,
20120130,,12.674387928346073,12.073566415464478,17.98478541095268,11.694702108100236,,12.517021732290127,16.196450653934665,5.514946157635963,,25.702755646342094,7.416129748944679,,
20120131,,12.767386564576215,12.857014784875947,20.58944912458524,12.21027697329849,6.216216216216216,11.936721558463862,15.635257934858679,6.171367386172827,,25.82759978165057,7.519459538845646,,
20120201,,14.644159279910816,13.263194637493651,19.164207661451947,11.29257840001134,5.949895615866389,12.969647602124438,16.379280291248378,5.748140678179755,,25.997811481313093,7.14394869850182,,
20120202,,13.701671588087912,17.523301371609605,18.54136842386553,12.107844677686296,9.23913043478261,12.828548529623312,15.019542756262588,5.848732093042767,,25.952749543957122,8.526687770726044,,
20120203,,12.56084730979414,13.638771784089675,17.802482646168347,10.96349806611432,6.109822119102861,11.898372377284968,15.472145552163244,5.572381467459889,,24.34497711832862,7.052165434748269,,
20120206,,12.463104561236822,14.829341055807568,19.471388810123678,10.120795456543528,9.918478260869565,12.10377307653513,14.862250942654295,5.3337696335078535,,24.092168885804593,7.678460932665804,,
20120207,,12.073551694116599,15.287770860589463,18.43521146866469,10.679315597475085,7.708333333333333,11.915395859295668,16.322807757283897,5.58215642777131,,24.348478941685205,7.468696132956061,,
20120208,,11.393107287784614,13.860596327981552,18.70886938843835,9.997832661070374,4.741064916119621,10.582003563151758,14.398572169744105,5.489917384738385,,18.966558034554982,6.265525974576785,,
20120209,,14.543258552774075,15.075895472658399,18.647473259265436,10.069587797648706,10.689990281827017,11.305023163091413,14.312127652254002,5.3769114468650745,,23.541843807332828,6.471891046124688,,
20120210,,13.547710287810727,15.355137311213108,19.828873975545555,11.091482918404825,5.405405405405405,12.021526175712433,13.941800336876847,5.518816881086931,,24.205362279676226,6.6965908948430855,,
20120213,,12.751483699034829,14.523608484649023,19.05934321592111,11.188539207253209,3.75,12.09188829717601,15.475221781457071,5.001140836232959,,24.65611661688975,6.838358553398131,,
20120214,,11.929696022070276,13.868701288630634,19.895345916060236,,9.883720930232558,10.872191865899637,14.610865402139,5.2441426310129415,,23.25261028983356,6.401879871618523,,
20120215,,11.907120503212422,14.11499933706103,19.075157531287324,9.54368437072936,5.187319884726225,10.397635095986713,13.893865450698234,5.520565142455902,,22.54759651180353,7.01931168888692,,
