Date,Amex,Arca,Bats-Y,Bats-Z,Boston,CHX,Edge-A,Edge-X,NSX,NYSE,Nasdaq,Phlx,MIAX,MEMX
20120103,,8.3369225448162,8.824060397177089,12.086154644128321,7.8772924799292925,5.8805790108564535,8.572289538793378,10.079823300608217,3.9672949895279523,,12.865167470486954,5.660194801006257,,
20120104,,8.742033370331914,9.08834193672273,12.559431866149001,9.2980719211988,6.671692423671315,9.183120155656917,11.27809198910734,3.8951106255121553,,14.006345600188018,6.267713102245477,,
20120105,,8.070128942304368,8.71205491706046,13.18610551099389,8.525444512568976,8.620689655172415,9.36223094894865,9.889643680452261,4.153997057381069,,13.74227223020641,5.83923245535233,,
20120106,,8.353320326254003,7.290920581419844,12.87550850931873,9.428932030574188,7.062050051422695,8.546855402257659,8.638528958030776,3.5101739718448393,,13.677613851061853,5.40181103440183,,
20120109,,8.94865469301178,7.13946947554183,14.007986030322472,9.55337345581248,9.75609756097561,8.628674381204581,9.970063954279494,3.5278745644599305,,14.988703542422616,5.536441116283253,,
20120110,,9.528293650298714,7.9751776159985965,14.328878742577054,9.633616228524115,7.6265389876880985,9.544278351617802,11.027659912414059,3.8614381045212567,,15.532365328366136,5.830638100173329,,
20120111,,9.613534642778106,9.494739246868297,14.231278696154156,10.68694717698603,6.914693724163848,9.943676271514214,11.300182546308744,3.915295551492992,,15.070770896973986,5.867449890139456,,
20120112,,8.874484458834804,7.677447135359084,13.361713235810885,8.851541459157726,8.524904214559387,8.929084452820648,9.564974577947387,3.3228881054968014,,14.036515092705939,5.000317547685078,,
20120113,,8.348514567377306,8.09763446024867,12.914622773831095,8.986648676634399,6.836461126005362,8.406600158636175,9.70031719459007,4.23310772054606,,13.641769265593352,5.224853172655417,,
20120117,,9.155079934292225,8.694712659365155,14.154206977425975,9.518339723390714,7.652243589743589,9.688872494207425,11.485213666391411,4.035476718403547,,14.653220541456571,5.686757786242437,,
20120118,,8.450207497981127,7.98681568804286,13.197167189048109,8.416618987911914,6.147409076279369,9.078069831306395,10.499497113263429,3.985138131479595,,13.60629614259363,5.2205791996067665,,
20120119,,8.51570940359387,8.259893253292109,13.973030604665954,9.687424352457032,7.1053693984658866,9.219987050899054,11.474087024562005,3.9380414807035966,,14.14643422563844,5.564735831360815,,
20120120,,8.225679551280423,8.085216236815578,12.516747776809261,,7.896879240162822,8.381689232753063,11.001490375532653,4.147257700976709,,,,,
20120123,,6.998114023987002,7.801605807555796,9.829372993208803,8.597552654323795,7.516556291390729,8.05305367057372,9.45427844017647,3.2308262319377548,,11.17848442064757,5.292032006132912,,
20120124,,8.83242015337321,9.50626284047982,12.41005895800746,9.230328462847801,6.319702602230484,8.164193922012023,10.929812081332622,3.9251592356687897,,12.413632637183456,6.046818642589406,,
20120125,,,7.629921654444314,12.096123920294447,8.761720364609394,5.567709472763071,7.365269971770445,9.899117276166457,3.786625959377518,,13.782100210326345,6.498790888950028,,
20120126,,7.658419087724848,8.06562892814275,11.186430707691164,8.336700016635376,5.25092936802974,7.31102962532675,10.193843730342067,3.1027862813262077,,12.121760415994395,6.340445873712572,,
20120127,,7.997530822723149,7.563424830240428,12.641993764568191,8.222738090023798,8.214285714285714,7.227722772277228,9.412517284604748,3.025903124637008,,15.945195382934758,5.866854384553499,,
20120130,,7.572634471927758,8.662061806276451,12.50389802950931,9.029720403845335,,7.921479046134796,9.132088477492891,3.3821805392731537,,13.746495855312736,5.517097145247307,,
20120131,,7.814007472946725,8.008245958395392,12.817341539632473,8.671839963034941,8.952254641909814,7.889913430899811,8.783365205914833,3.2167592009615933,,13.499877224498237,5.800112296462661,,
20120201,,7.466066283088269,8.437928669410152,11.85803807010931,8.355277594908932,9.124690338563171,7.9398428731762065,9.314515744388588,3.584129806623694,,12.901145612470858,4.994819016842586,,
20120202,,7.624451367884839,9.212840153795714,12.138680616837975,8.964495134995811,7.04830053667263,8.510256057996132,8.948954070031833,3.1975099037917376,,12.977195196110628,5.041905267549016,,
20120203,,7.7242970323076765,8.398619995687486,12.343393716438028,9.148998598146076,5.679287305122495,8.528583977197354,9.950134127676382,3.1901452937460517,,13.177847437663237,5.074334193729116,,
20120206,,7.578649839698202,8.69331022611506,13.2105767629076,9.931050986374718,8.262548262548263,8.89396098409856,10.296223233319546,3.902022215892908,,12.36633521794074,5.882523315762034,,
20120207,,6.934255493004799,8.071921533145316,12.73474378418909,8.421811508716738,6.156667539952842,7.664555747457302,9.151743075453677,3.1543673053107018,,11.032826829770759,5.743250592816586,,
20120208,,6.971459193394728,8.737199303199041,11.405648048184556,9.786221038489641,7.330939557151407,8.009331259720062,9.195633550530879,3.1926931781441965,,11.441043693598022,5.6415603254833515,,
20120209,,7.253962993016904,9.452049060236929,11.926050847996946,8.398480309783006,6.371191135734072,7.198330393668794,10.16893158239147,3.482587064676617,,11.355871921419594,5.779231475162953,,
20120210,,8.565393212262498,9.200444820796392,13.517287157947743,8.523648066203092,8.871454435727218,8.608177188523719,10.646734678680467,4.433867735470942,,12.768943640172267,5.879093950435765,,
20120213,,8.661837632722374,9.974349319903986,14.060585967790876,10.174405638074846,7.374749498997996,8.498029815121555,10.55729952952641,4.2242532322781985,,13.684117109361827,5.870253592790062,,
20120214,,8.14268192326407,8.589393392774314,12.975055435881098,,7.310816588285592,8.799026648866958,9.452810054541143,4.110402136815551,,13.053689783718617,5.810932002667464,,
20120215,,8.18608510748645,7.733356523389016,13.385273424351638,7.867299481549253,5.1080550098231825,8.239816301116445,9.17594053149255,4.239003742101712,,12.67409442031765,6.558611471922592,,
